,index,stress,reaction_time,id_user,physical_activity,airplane_mode,surrounding_sound,screen,battery_level,completion_time,day_of_week,mobile_data,delivery_time,wifi,interruptibility_level,stress_level,charge_status,notification_ringtone,current_activity,priority_current_activity,id_user,attention_level,emotions,timestamp,interaction_others
243,283.0,0.0,2023-11-22 17:49:26.854000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,55.071659088134766,False,65.0,2023-11-22 17:49:31.789000+00:00,3.0,False,2023-11-22 17:49:19.333000+00:00,True,3.0,1.0,False,2.0,Leer,3.0,szRMTRYT7Yt33RjxB53V,,"{'fearful': 3.0997978494456957e-06, 'disgusted': 0.0732476500231769, 'angry': 0.40877993777394295, 'sad': 0.003280178571003489, 'surprised': 0.0006949481958145043, 'neutral': 0.4883214980363846, 'happy': 0.025672641349956393}",2023-11-22 17:49:15.108000+00:00,0.0
244,239.0,0.0,2023-11-22 17:19:27.575000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,53.67893981933594,False,66.0,2023-11-22 17:19:37.006000+00:00,3.0,False,2023-11-22 17:19:19.309000+00:00,True,3.0,1.0,False,2.0,Leer,3.0,szRMTRYT7Yt33RjxB53V,3.0,"{'fearful': 0.0003462711669719454, 'disgusted': 0.0012544474011519924, 'angry': 0.051964324064708, 'sad': 0.3663620663185914, 'surprised': 0.003954578023694921, 'neutral': 0.5116739546259244, 'happy': 0.06444438236455123}",2023-11-22 17:19:15.076000+00:00,0.0
245,277.0,0.0,2023-11-22 16:49:29.554000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,54.5345458984375,False,67.0,2023-11-22 16:49:46.809000+00:00,3.0,False,2023-11-22 16:49:19.333000+00:00,True,3.0,1.0,False,2.0,Trabajar,3.0,szRMTRYT7Yt33RjxB53V,,,2023-11-22 16:49:15.104000+00:00,
246,63.0,0.0,2023-11-22 16:19:31.839000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,53.66094207763672,False,69.0,2023-11-22 16:19:42.380000+00:00,3.0,False,2023-11-22 16:19:19.670000+00:00,True,3.0,1.0,False,2.0,En el teléfono,2.0,szRMTRYT7Yt33RjxB53V,3.0,,2023-11-22 16:19:15.025000+00:00,
247,251.0,0.0,2023-11-22 15:49:26.251000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,67.0475082397461,False,70.0,2023-11-22 15:49:36.223000+00:00,3.0,False,2023-11-22 15:49:19.346000+00:00,True,4.0,1.0,False,2.0,Trabajar,3.0,szRMTRYT7Yt33RjxB53V,3.0,"{'fearful': 7.904552465896833e-07, 'disgusted': 0.005327794823488622, 'angry': 0.10809569669337096, 'sad': 0.16235866928741413, 'surprised': 0.00010888080741651555, 'neutral': 0.7053026936786905, 'happy': 0.018805469459824628}",2023-11-22 15:49:14.007000+00:00,0.0
248,211.0,0.0,2023-11-22 15:19:25.596000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,68.03490447998047,False,71.0,2023-11-22 15:19:31.303000+00:00,3.0,False,2023-11-22 15:19:19.309000+00:00,True,4.0,1.0,False,2.0,Programar,4.0,szRMTRYT7Yt33RjxB53V,3.0,"{'fearful': 0.002171248183362737, 'disgusted': 0.02066404073611855, 'angry': 0.22207746944250933, 'sad': 0.12640310672625835, 'surprised': 0.0004350679031763112, 'neutral': 0.4877841451567145, 'happy': 0.14046492353793566}",2023-11-22 15:19:13.964000+00:00,0.0
249,40.0,1.0,2023-11-22 14:49:27.107000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,69.8188247680664,False,73.0,2023-11-22 14:49:39.755000+00:00,3.0,False,2023-11-22 14:49:19.419000+00:00,True,5.0,5.0,False,2.0,Programar,4.0,szRMTRYT7Yt33RjxB53V,,,2023-11-22 14:49:14.047000+00:00,
250,14.0,0.0,2023-11-15 17:01:10.406000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,77.27359008789062,False,65.0,2023-11-15 17:01:29.176000+00:00,3.0,False,2023-11-15 17:00:59.743000+00:00,True,4.0,2.0,False,2.0,Trabajar,3.0,szRMTRYT7Yt33RjxB53V,,,2023-11-15 17:01:06.064000+00:00,-1.0
251,101.0,0.0,2023-11-15 16:21:29.287000+00:00,szRMTRYT7Yt33RjxB53V,0.0,False,59.609153747558594,False,67.0,2023-11-15 16:21:46.752000+00:00,3.0,False,2023-11-15 16:21:20.010000+00:00,True,4.0,1.0,False,2.0,En el teléfono,1.0,szRMTRYT7Yt33RjxB53V,,,2023-11-15 16:21:04.998000+00:00,-1.0
252,127.0,0.0,2023-11-15 15:41:06.536000+00:00,szRMTRYT7Yt33RjxB53V,1.0,False,70.4619140625,False,69.0,2023-11-15 15:41:23.002000+00:00,3.0,False,2023-11-15 15:40:59.743000+00:00,True,4.0,1.0,False,2.0,Programar,3.0,szRMTRYT7Yt33RjxB53V,2.0,"{'fearful': 9.101877584960505e-11, 'disgusted': 1.7476070368616092e-08, 'angry': 0.0013953922316432, 'sad': 1.5796678098922712e-07, 'surprised': 2.2767326299799606e-06, 'neutral': 0.9985709190368652, 'happy': 3.125329749309458e-05}",2023-11-15 15:41:04.997000+00:00,0.0
253,234.0,0.0,2023-11-15 15:01:09.797000+00:00,szRMTRYT7Yt33RjxB53V,1.0,False,66.12420654296875,False,71.0,2023-11-15 15:01:35.297000+00:00,3.0,False,2023-11-15 15:00:59.761000+00:00,True,4.0,2.0,False,2.0,Leer,2.0,szRMTRYT7Yt33RjxB53V,3.0,,2023-11-15 15:01:04.943000+00:00,-1.0
254,137.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,67.74423217773438,False,50.0,,1.0,False,2023-12-11 21:40:39.211000+00:00,True,,3.0,False,1.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 21:40:35.650000+00:00,
255,238.0,0.0,2023-12-11 21:10:48.308000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,61.49633026123047,False,52.0,2023-12-11 21:10:52.064000+00:00,1.0,False,2023-12-11 21:10:39.199000+00:00,True,2.0,3.0,False,1.0,Leer,3.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 6.790466040594115e-05, 'disgusted': 0.001551990722039894, 'angry': 0.08993843772138159, 'sad': 0.0571866304089781, 'surprised': 0.0015849160913982512, 'neutral': 0.5479137003421783, 'happy': 0.3017563934748372}",2023-12-11 21:10:35.594000+00:00,0.0
256,53.0,0.0,2023-12-11 20:57:46.337000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,67.9900131225586,False,55.0,2023-12-11 20:57:50.092000+00:00,1.0,False,2023-12-11 20:40:39.795000+00:00,True,2.0,2.0,False,1.0,Leer,4.0,vv3rbjOggOgrA7nCX4Gx,3.0,,2023-12-11 20:40:34.795000+00:00,
257,99.0,0.0,2023-12-11 20:11:43.517000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,73.84459686279297,False,56.0,2023-12-11 20:12:00.301000+00:00,1.0,False,2023-12-11 20:10:39.200000+00:00,True,2.0,2.0,False,1.0,Trabajar,4.0,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 20:10:34.635000+00:00,
258,182.0,0.0,2023-12-11 19:56:06.401000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,79.46532440185547,False,58.0,2023-12-11 19:56:19.580000+00:00,1.0,False,2023-12-11 19:42:04.375000+00:00,True,5.0,2.0,False,1.0,Programar,4.0,,,,,
259,93.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,89.95600891113281,False,72.0,,1.0,True,2023-12-11 16:56:16.882000+00:00,True,,2.0,False,1.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 16:56:14.840000+00:00,
260,57.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,78.27627563476562,False,74.0,,1.0,True,2023-12-11 16:26:16.577000+00:00,True,,4.0,False,1.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 16:26:14.867000+00:00,
261,15.0,0.0,2023-12-11 15:56:27.508000+00:00,vv3rbjOggOgrA7nCX4Gx,1.0,False,79.25117492675781,False,75.0,2023-12-11 15:56:33.378000+00:00,1.0,True,2023-12-11 15:56:16.474000+00:00,True,3.0,5.0,False,1.0,Leer,2.0,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 15:56:14.817000+00:00,
262,206.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,78.05636596679688,False,77.0,,1.0,True,2023-12-11 15:26:16.413000+00:00,True,,3.0,False,1.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-11 15:26:13.795000+00:00,
263,11.0,0.0,2023-12-11 14:56:52.730000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,69.54531860351562,False,80.0,2023-12-11 14:57:08.540000+00:00,1.0,False,2023-12-11 14:56:16.203000+00:00,True,3.0,2.0,False,2.0,Estudiar,2.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.00017935081655763598, 'disgusted': 0.000385568499407541, 'angry': 0.3453960421741511, 'sad': 0.2089157722052429, 'surprised': 0.018188547005330298, 'neutral': 0.4127915305125901, 'happy': 0.014143188126213473}",2023-12-11 14:56:13.826000+00:00,0.0
264,219.0,0.0,2023-12-11 14:26:24.360000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,66.63664245605469,False,81.0,2023-12-11 14:26:57.005000+00:00,1.0,False,2023-12-11 14:26:16.522000+00:00,True,4.0,2.0,False,2.0,Programar,4.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.0015671662822759336, 'disgusted': 0.006165994056715363, 'angry': 0.38584890926722437, 'sad': 0.19011447567027062, 'surprised': 0.0003742808594182634, 'neutral': 0.35565378330647945, 'happy': 0.06027540005379706}",2023-12-11 14:26:13.873000+00:00,0.0
265,116.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,62.0555305480957,False,87.0,,4.0,False,2023-12-07 18:29:05.821000+00:00,True,,2.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-07 18:29:00.762000+00:00,
266,147.0,0.0,2023-12-07 17:57:43.820000+00:00,vv3rbjOggOgrA7nCX4Gx,1.0,False,64.58851623535156,False,91.0,,4.0,False,2023-12-07 17:44:21.883000+00:00,True,,1.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-07 17:44:24.781000+00:00,
267,20.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,64.58851623535156,False,92.0,,4.0,False,2023-12-07 17:14:21.883000+00:00,True,,1.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-12-07 17:14:24.863000+00:00,
268,165.0,0.0,2023-12-07 16:44:32.673000+00:00,vv3rbjOggOgrA7nCX4Gx,1.0,False,64.58851623535156,False,93.0,2023-12-07 16:44:48.144000+00:00,4.0,False,2023-12-07 16:44:21.920000+00:00,True,2.0,1.0,False,2.0,Trabajar,5.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 6.6843649590358426e-06, 'disgusted': 0.004798692648139911, 'angry': 0.06566359900949062, 'sad': 0.12947207982910588, 'surprised': 0.0005835863691111677, 'neutral': 0.7961714167775225, 'happy': 0.0033039543626121794}",2023-12-07 16:44:24.850000+00:00,0.0
269,164.0,0.0,2023-12-07 16:14:32.951000+00:00,vv3rbjOggOgrA7nCX4Gx,1.0,False,64.58851623535156,False,94.0,2023-12-07 16:14:50.935000+00:00,4.0,False,2023-12-07 16:14:21.913000+00:00,True,3.0,1.0,False,2.0,Leer,2.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 9.67247682852898e-05, 'disgusted': 0.000488322471379684, 'angry': 0.013993454310131645, 'sad': 0.03362260926100033, 'surprised': 0.0013982236948822167, 'neutral': 0.9210645299215148, 'happy': 0.029336138446006365}",2023-12-07 16:14:24.853000+00:00,0.0
270,157.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,64.58851623535156,False,95.0,,4.0,False,2023-12-07 15:44:21.908000+00:00,True,,1.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.0030783155741521914, 'disgusted': 0.028949549228357123, 'angry': 0.16937500054610682, 'sad': 0.05945827967133526, 'surprised': 0.0011014193565821238, 'neutral': 0.3521978468357009, 'happy': 0.3858395830972032}",2023-12-07 15:44:23.198000+00:00,0.0
271,235.0,0.0,2023-12-07 15:14:31.754000+00:00,vv3rbjOggOgrA7nCX4Gx,0.0,False,90.30873107910156,False,96.0,2023-12-07 15:15:07.348000+00:00,4.0,False,2023-12-07 15:14:21.898000+00:00,True,3.0,1.0,False,2.0,Trabajar,3.0,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.000850109668615802, 'disgusted': 0.019557357253940748, 'angry': 0.01819588933793215, 'sad': 0.03880809396846785, 'surprised': 0.011009501656524702, 'neutral': 0.8452307403645896, 'happy': 0.0663483084061661}",2023-12-07 15:14:23.809000+00:00,0.0
272,107.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,72.78973388671875,False,97.0,,4.0,False,2023-12-07 14:44:21.972000+00:00,True,,1.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 1.4881106546968778e-06, 'disgusted': 0.000725721434142143, 'angry': 5.4928614814322425e-05, 'sad': 0.0009768612227016534, 'surprised': 0.0014497865960274947, 'neutral': 0.9766875361092388, 'happy': 0.020103681417758985}",2023-12-07 14:44:24.011000+00:00,0.0
273,110.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,80.5836181640625,False,97.0,,2.0,False,2023-11-28 19:29:58.916000+00:00,True,,5.0,True,2.0,,,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.0003796248891569366, 'disgusted': 0.00765408849705079, 'angry': 0.03499799107548816, 'sad': 0.5212768186481729, 'surprised': 0.0007901998115804699, 'neutral': 0.3300509407439031, 'happy': 0.10485035112002856}",2023-11-28 19:29:36.179000+00:00,0.0
274,226.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,84.33175659179688,False,99.0,,2.0,False,2023-11-28 18:29:42.977000+00:00,True,,5.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-11-28 18:29:36.256000+00:00,
275,290.0,0.0,,vv3rbjOggOgrA7nCX4Gx,1.0,False,77.03861236572266,False,100.0,,2.0,False,2023-11-28 18:01:18.178000+00:00,True,,1.0,False,2.0,,,,,,,
276,6.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,59.527000427246094,False,100.0,,2.0,False,2023-11-28 17:29:38.597000+00:00,True,,3.0,True,2.0,,,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 2.618102521748171e-05, 'disgusted': 0.025734336737435373, 'angry': 0.07822329441722954, 'sad': 0.329797601843693, 'surprised': 0.0005462705216016776, 'neutral': 0.5234110272665419, 'happy': 0.042261271831771405}",2023-11-28 17:29:35.181000+00:00,0.0
277,269.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,59.57273864746094,False,100.0,,2.0,False,2023-11-28 16:59:38.555000+00:00,True,,3.0,True,2.0,,,vv3rbjOggOgrA7nCX4Gx,3.0,"{'fearful': 0.01706727413694289, 'disgusted': 0.023787196654514748, 'angry': 0.019173916734871455, 'sad': 0.07482525459136015, 'surprised': 0.2847588614983228, 'neutral': 0.5358107984066011, 'happy': 0.04457671940326691}",2023-11-28 16:59:35.236000+00:00,0.0
278,221.0,0.0,,vv3rbjOggOgrA7nCX4Gx,0.0,False,62.92876434326172,False,100.0,,2.0,False,2023-11-28 16:29:38.677000+00:00,True,,2.0,False,2.0,,,vv3rbjOggOgrA7nCX4Gx,,,2023-11-28 16:29:35.228000+00:00,
279,17.0,0.0,2023-12-06 21:12:23.932000+00:00,x34qiVGIqBRhVKKzWz9T,0.0,False,75.59481811523438,False,67.0,2023-12-06 21:12:42.963000+00:00,3.0,False,2023-12-06 21:04:34.012000+00:00,True,3.0,2.0,False,2.0,Trabajar,1.0,,,,,
280,62.0,0.0,2023-12-06 20:34:40.624000+00:00,x34qiVGIqBRhVKKzWz9T,0.0,False,62.137413024902344,True,69.0,2023-12-06 20:34:55.942000+00:00,3.0,False,2023-12-06 20:34:34.009000+00:00,True,5.0,2.0,False,2.0,Trabajar,3.0,x34qiVGIqBRhVKKzWz9T,3.0,"{'fearful': 0.00010455318543041793, 'disgusted': 7.91813263780686e-05, 'angry': 0.029143438426360392, 'sad': 0.1337023238865576, 'surprised': 0.0008705031928554622, 'neutral': 0.7816920465124504, 'happy': 0.054407951985181835}",2023-12-06 20:34:45.979000+00:00,0.0
281,2.0,0.0,2023-12-06 20:10:21.371000+00:00,x34qiVGIqBRhVKKzWz9T,0.0,False,70.03760528564453,False,72.0,2023-12-06 20:10:36.577000+00:00,3.0,False,2023-12-06 20:04:33.989000+00:00,True,3.0,3.0,False,2.0,Trabajar,3.0,x34qiVGIqBRhVKKzWz9T,3.0,"{'fearful': 0.0010268091818927826, 'disgusted': 0.0020246524369502026, 'angry': 0.5545178078114987, 'sad': 0.26450669351761463, 'surprised': 0.004073815661271008, 'neutral': 0.12454405660682824, 'happy': 0.049306215843535034}",2023-12-06 20:04:42.929000+00:00,0.0
282,293.0,1.0,,x34qiVGIqBRhVKKzWz9T,0.0,False,90.19184112548828,False,74.0,,3.0,False,2023-12-06 19:34:41.343000+00:00,True,,5.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 19:34:39.965000+00:00,
283,207.0,1.0,2023-12-06 19:05:18.579000+00:00,x34qiVGIqBRhVKKzWz9T,0.0,False,70.24835205078125,False,76.0,2023-12-06 19:05:42.558000+00:00,3.0,False,2023-12-06 19:04:54.245000+00:00,True,3.0,2.0,False,2.0,Comer,4.0,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 19:04:37.814000+00:00,
284,48.0,0.0,,x34qiVGIqBRhVKKzWz9T,1.0,False,80.63301849365234,False,78.0,,3.0,False,2023-12-06 18:34:47.612000+00:00,True,,3.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 18:34:36.095000+00:00,
285,51.0,0.0,,x34qiVGIqBRhVKKzWz9T,1.0,False,79.11183166503906,False,79.0,,3.0,False,2023-12-06 18:04:34.012000+00:00,True,,4.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 18:04:33.910000+00:00,
286,168.0,0.0,,x34qiVGIqBRhVKKzWz9T,0.0,False,74.87019348144531,False,81.0,,3.0,True,2023-12-06 17:34:34.286000+00:00,True,,5.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 17:34:32.410000+00:00,
287,78.0,0.0,2023-12-06 16:56:47.573000+00:00,x34qiVGIqBRhVKKzWz9T,0.0,False,65.35750579833984,False,85.0,2023-12-06 16:57:12.132000+00:00,3.0,False,2023-12-06 16:56:16.076000+00:00,True,3.0,2.0,False,2.0,Otros,4.0,x34qiVGIqBRhVKKzWz9T,3.0,"{'fearful': 9.170275507235975e-07, 'disgusted': 0.0014423651405770308, 'angry': 0.0158748896331996, 'sad': 0.020163484373359675, 'surprised': 0.004324584863985078, 'neutral': 0.924489294940775, 'happy': 0.033704468795804125}",2023-12-06 16:56:20.162000+00:00,0.0
288,69.0,0.0,,x34qiVGIqBRhVKKzWz9T,0.0,False,73.50640106201172,False,87.0,,3.0,False,2023-12-06 16:26:15.837000+00:00,True,,2.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 16:26:18.758000+00:00,
289,212.0,1.0,,x34qiVGIqBRhVKKzWz9T,0.0,False,64.80599212646484,False,89.0,,3.0,False,2023-12-06 15:56:16.147000+00:00,True,,3.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,"{'fearful': 2.8365382931383465e-08, 'disgusted': 9.550150934956037e-06, 'angry': 0.9812520742416382, 'sad': 0.0018037357367575169, 'surprised': 8.971942406788003e-06, 'neutral': 0.008485508151352406, 'happy': 0.008440050296485424}",2023-12-06 15:56:16.143000+00:00,0.0
290,166.0,0.0,,x34qiVGIqBRhVKKzWz9T,1.0,False,69.2509536743164,True,93.0,,3.0,False,2023-12-06 15:20:02.106000+00:00,True,,3.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,3.0,"{'fearful': 0.0002660805646535937, 'disgusted': 0.049447399690742, 'angry': 0.1840806937539846, 'sad': 0.25722757403098895, 'surprised': 0.0033113138555723545, 'neutral': 0.49068661554299875, 'happy': 0.014980311333213075}",2023-12-06 15:20:12.513000+00:00,0.0
291,120.0,0.0,,x34qiVGIqBRhVKKzWz9T,1.0,False,69.2509536743164,False,94.0,,3.0,False,2023-12-06 14:50:02.114000+00:00,True,,3.0,False,2.0,,,x34qiVGIqBRhVKKzWz9T,,,2023-12-06 14:50:09.760000+00:00,
292,192.0,0.0,,yKRSZtXXsS8BkhepdZhy,0.0,False,72.48564147949219,False,86.0,,5.0,False,2023-11-24 17:57:59.484000+00:00,True,,5.0,False,2.0,,,yKRSZtXXsS8BkhepdZhy,3.0,"{'fearful': 2.5084177149303777e-07, 'disgusted': 1.7265963769663717e-05, 'angry': 0.000664957956331591, 'sad': 0.39297138020629063, 'surprised': 2.915120055679843e-05, 'neutral': 0.5618725838130558, 'happy': 0.04444442013027583}",2023-11-24 17:58:04.385000+00:00,0.0
293,295.0,0.0,2023-11-24 17:28:10.448000+00:00,yKRSZtXXsS8BkhepdZhy,0.0,False,84.45484924316406,False,87.0,2023-11-24 17:28:22.924000+00:00,5.0,False,2023-11-24 17:27:59.484000+00:00,True,1.0,5.0,False,2.0,Trabajar,5.0,yKRSZtXXsS8BkhepdZhy,3.0,,2023-11-24 17:28:04.357000+00:00,
294,231.0,0.0,,yKRSZtXXsS8BkhepdZhy,0.0,False,85.11653900146484,False,88.0,,5.0,False,2023-11-24 16:57:59.484000+00:00,True,,5.0,False,2.0,,,yKRSZtXXsS8BkhepdZhy,,,2023-11-24 16:58:04.435000+00:00,
295,21.0,0.0,2023-11-24 16:51:45.623000+00:00,yKRSZtXXsS8BkhepdZhy,0.0,False,69.75407409667969,False,90.0,2023-11-24 16:51:56.328000+00:00,5.0,False,2023-11-24 16:27:59.484000+00:00,True,1.0,4.0,False,2.0,Estudiar,5.0,yKRSZtXXsS8BkhepdZhy,3.0,,2023-11-24 16:28:04.433000+00:00,
296,254.0,1.0,2023-11-24 15:58:10.390000+00:00,yKRSZtXXsS8BkhepdZhy,0.0,False,90.30873107910156,False,91.0,2023-11-24 15:58:29.637000+00:00,5.0,False,2023-11-24 15:57:59.487000+00:00,True,5.0,5.0,False,2.0,Leer,2.0,yKRSZtXXsS8BkhepdZhy,3.0,"{'fearful': 4.001109542262071e-05, 'disgusted': 0.0032527178050258954, 'angry': 0.010497423121705651, 'sad': 0.6869350364431739, 'surprised': 0.00016860585503764014, 'neutral': 0.28962386725470424, 'happy': 0.009482383517024573}",2023-11-24 15:58:04.434000+00:00,0.0
297,216.0,0.0,,yKRSZtXXsS8BkhepdZhy,0.0,False,66.78107452392578,False,92.0,,5.0,False,2023-11-24 15:27:59.518000+00:00,True,,2.0,False,2.0,,,yKRSZtXXsS8BkhepdZhy,3.0,"{'fearful': 1.1051564279845089e-05, 'disgusted': 0.000616427707427647, 'angry': 0.003479921144909375, 'sad': 0.7779836846249444, 'surprised': 0.0001773285626427423, 'neutral': 0.20783444821634994, 'happy': 0.009897151120899901}",2023-11-24 15:28:04.395000+00:00,0.0
298,8.0,0.0,2023-11-24 15:10:19.578000+00:00,yKRSZtXXsS8BkhepdZhy,1.0,False,68.59504699707031,False,93.0,2023-11-24 15:10:34.208000+00:00,5.0,False,2023-11-24 14:57:59.532000+00:00,True,1.0,2.0,False,2.0,Trabajar,5.0,yKRSZtXXsS8BkhepdZhy,3.0,"{'fearful': 0.0015688901250021032, 'disgusted': 0.06903720423889477, 'angry': 0.06284314109625685, 'sad': 0.24466901438127384, 'surprised': 0.024485646619669833, 'neutral': 0.5580165618280021, 'happy': 0.039379547218997765}",2023-11-24 14:58:03.557000+00:00,0.0
299,49.0,0.0,,yKRSZtXXsS8BkhepdZhy,0.0,False,80.69577026367188,False,94.0,,5.0,False,2023-11-24 14:27:59.520000+00:00,True,,1.0,False,2.0,,,yKRSZtXXsS8BkhepdZhy,3.0,,2023-11-24 14:28:03.387000+00:00,
300,82.0,0.0,2023-11-24 14:24:42.147000+00:00,yKRSZtXXsS8BkhepdZhy,0.0,False,78.84809875488281,False,96.0,2023-11-24 14:25:00.361000+00:00,5.0,False,2023-11-24 13:57:59.580000+00:00,True,2.0,4.0,False,2.0,Estudiar,5.0,yKRSZtXXsS8BkhepdZhy,3.0,"{'fearful': 3.374627766561389e-05, 'disgusted': 0.0029306646556506166, 'angry': 0.0394253209233284, 'sad': 0.15906650573015213, 'surprised': 0.02982262405566871, 'neutral': 0.6948746889829636, 'happy': 0.073846525978297}",2023-11-24 13:58:03.429000+00:00,0.0
301,,,,,,,,,,,,,,,,,,,,,IRe1FM7QipWVKWTEORJu,3.0,"{'fearful': 2.280373652585136e-05, 'disgusted': 0.013575390138050205, 'angry': 0.015030695506084156, 'sad': 0.4769649541855566, 'surprised': 0.0016649306893251985, 'neutral': 0.2738074112373094, 'happy': 0.218933777352485}",2023-12-05 19:47:04.779000+00:00,0.0
302,,,,,,,,,,,,,,,,,,,,,IRe1FM7QipWVKWTEORJu,,,2023-12-05 19:17:04.862000+00:00,
303,,,,,,,,,,,,,,,,,,,,,Sh5dn1jKmJfX7NtRSf78,3.0,"{'fearful': 8.803501615399037e-06, 'disgusted': 0.0013600271884788146, 'angry': 0.0016497575520285563, 'sad': 0.01403795836934781, 'surprised': 0.0006640176518885712, 'neutral': 0.9204063455263773, 'happy': 0.06187309634212095}",2023-11-27 16:10:03.915000+00:00,0.0
304,,,,,,,,,,,,,,,,,,,,,Sh5dn1jKmJfX7NtRSf78,3.0,"{'fearful': 0.030608708610732536, 'disgusted': 0.0005102563441483633, 'angry': 0.006492775490835357, 'sad': 0.20231153354266093, 'surprised': 0.0007919719372880606, 'neutral': 0.733887531980872, 'happy': 0.025397229132431677}",2023-11-27 15:40:04.809000+00:00,0.0
305,,,,,,,,,,,,,,,,,,,,,TVapOofLiAEkGDH28N6X,,,2024-01-17 21:02:11.405000+00:00,
306,,,,,,,,,,,,,,,,,,,,,TVapOofLiAEkGDH28N6X,,,2024-01-17 20:32:10.356000+00:00,
307,,,,,,,,,,,,,,,,,,,,,TVapOofLiAEkGDH28N6X,,,2024-01-17 20:02:10.422000+00:00,
308,,,,,,,,,,,,,,,,,,,,,TVapOofLiAEkGDH28N6X,,,2024-01-17 19:00:58.661000+00:00,
309,,,,,,,,,,,,,,,,,,,,,TVapOofLiAEkGDH28N6X,3.0,"{'fearful': 2.1841719178769156e-05, 'disgusted': 0.0005884615765013724, 'angry': 0.0011974892727462721, 'sad': 0.02971009362344265, 'surprised': 0.0008226870666119574, 'neutral': 0.9651678426608703, 'happy': 0.002491590844114406}",2024-01-16 20:06:26.341000+00:00,0.0
310,,,,,,,,,,,,,,,,,,,,,XgGpKa0LW74g5jxci1DF,,,2023-12-06 19:50:15.185000+00:00,
311,,,,,,,,,,,,,,,,,,,,,YmIggFiYE0bKQH45D32l,3.0,"{'fearful': 0.001215050100049686, 'disgusted': 0.0012237837335587476, 'angry': 0.029109030199833796, 'sad': 0.4279418153100778, 'surprised': 0.00014240172180457478, 'neutral': 0.4873086509760469, 'happy': 0.05305926201128841}",2023-12-12 21:29:26.237000+00:00,0.0
